3285,16,30,26,5337,2023/05/01
3286,10,10,25,4518,2023/05/01
3287,3,140,18,6328,2023/05/01
3288,8,150,12,4962,2023/05/01
3289,1,110,32,6399,2023/05/01
3290,15,30,13,9978,2023/05/01
3291,1,100,41,5466,2023/05/01
3292,7,70,31,7551,2023/05/01
3293,16,30,41,5082,2023/05/01
3294,5,160,31,6539,2023/05/01
3295,15,130,32,3186,2023/05/01
3296,3,160,39,2609,2023/05/01
3297,12,100,7,9651,2023/05/01
3298,3,130,47,2604,2023/05/01
3299,10,150,20,1190,2023/05/01
3300,16,110,20,6548,2023/05/01
3301,8,50,37,2770,2023/05/01
3302,4,200,3,4081,2023/05/01
3303,4,40,47,1609,2023/05/01
3304,11,170,9,2926,2023/05/01
3305,4,90,10,136,2023/05/01
3306,14,50,37,4805,2023/05/01
3307,17,10,32,4387,2023/05/01
3308,20,30,24,8163,2023/05/01
3309,9,180,40,2693,2023/05/01
3310,19,70,47,3112,2023/05/01
3311,1,180,46,2973,2023/05/01
3312,1,160,46,9846,2023/05/01
3313,3,20,12,6329,2023/05/02
3314,2,50,16,5751,2023/05/02
3315,17,140,15,1749,2023/05/02
3316,9,110,35,3294,2023/05/02
3317,15,110,40,8786,2023/05/02
3318,4,100,17,541,2023/05/02
3319,17,130,34,5111,2023/05/02
3320,12,190,34,4129,2023/05/02
3321,16,180,9,6914,2023/05/02
3322,4,90,23,2584,2023/05/02
3323,11,50,31,273,2023/05/02
3324,14,80,48,1073,2023/05/02
3325,5,200,8,7084,2023/05/02
3326,11,50,25,2394,2023/05/02
3327,3,20,43,517,2023/05/02
3328,14,110,3,5635,2023/05/02
3329,18,30,45,3932,2023/05/02
3330,7,170,45,532,2023/05/02
3331,14,150,21,476,2023/05/02
3332,10,70,18,3980,2023/05/02
3333,12,20,14,496,2023/05/02
3334,9,10,32,6598,2023/05/02
3335,9,90,14,1088,2023/05/02
3336,1,110,45,375,2023/05/02
3337,16,20,19,4226,2023/05/02
3338,3,170,5,4838,2023/05/02
3339,3,130,31,1528,2023/05/02
3340,18,190,10,7579,2023/05/02
3341,14,20,18,9644,2023/05/02
3342,16,140,45,2142,2023/05/02
3343,11,160,30,9149,2023/05/02
3344,20,170,2,5199,2023/05/02
3345,12,150,15,4960,2023/05/02
3346,5,70,18,8331,2023/05/02
3347,18,130,47,7940,2023/05/03
3348,20,190,23,5185,2023/05/03
3349,2,140,39,4694,2023/05/03
3350,8,170,29,2023,2023/05/03
3351,2,150,42,3463,2023/05/03
3352,18,20,32,1514,2023/05/03
3353,2,10,6,5849,2023/05/03
3354,7,70,28,7526,2023/05/03
3355,17,130,41,2353,2023/05/03
3356,16,50,10,2105,2023/05/03
3357,1,30,37,8692,2023/05/03
3358,4,80,9,7384,2023/05/03
3359,19,20,34,9076,2023/05/03
3360,16,20,49,8659,2023/05/03
3361,16,60,32,816,2023/05/03
3362,14,10,24,8145,2023/05/03
3363,17,60,22,63,2023/05/03
3364,6,140,29,2051,2023/05/03
3365,14,30,21,826,2023/05/03
3366,12,130,40,8578,2023/05/03
3367,3,100,1,2054,2023/05/04
3368,5,150,1,5262,2023/05/04
3369,17,110,35,290,2023/05/04
3370,6,150,3,5514,2023/05/04
3371,6,200,32,2205,2023/05/04
3372,14,150,26,8361,2023/05/04
3373,13,90,17,6859,2023/05/04
3374,8,50,4,1428,2023/05/04
3375,3,200,13,4820,2023/05/04
3376,5,160,2,430,2023/05/04
3377,14,100,10,2286,2023/05/04
3378,1,100,11,1591,2023/05/04
3379,1,80,39,8787,2023/05/04
3380,8,50,13,8680,2023/05/04
3381,3,140,39,6495,2023/05/04
3382,20,70,9,3739,2023/05/04
3383,8,130,15,475,2023/05/04
3384,16,20,18,494,2023/05/04
3385,12,10,9,32,2023/05/04
3386,1,100,17,6461,2023/05/04
3387,1,10,38,8570,2023/05/04
3388,2,80,42,8588,2023/05/04
3389,17,80,39,9057,2023/05/04
3390,8,180,40,980,2023/05/04
3391,15,190,35,2415,2023/05/04
3392,13,80,42,8441,2023/05/04
3393,11,200,16,8088,2023/05/04
3394,12,130,5,3672,2023/05/04
3395,1,70,45,5824,2023/05/04
3396,10,130,44,9817,2023/05/04
3397,12,90,2,4466,2023/05/04
3398,17,60,48,3322,2023/05/04
3399,2,50,33,9515,2023/05/04
3400,5,160,23,2605,2023/05/04
3401,20,130,9,4484,2023/05/04
3402,7,130,38,9676,2023/05/05
3403,1,160,14,7931,2023/05/05
3404,9,170,37,8031,2023/05/05
3405,4,50,8,7010,2023/05/05
3406,2,60,4,8520,2023/05/05
3407,4,190,8,9815,2023/05/05
3408,12,150,26,4724,2023/05/05
3409,6,90,40,4196,2023/05/05
3410,19,180,21,1868,2023/05/05
3411,18,160,47,8365,2023/05/05
3412,9,110,42,1311,2023/05/05
3413,10,160,32,7178,2023/05/05
3414,2,160,15,633,2023/05/05
3415,16,70,11,7065,2023/05/05
3416,2,10,8,4047,2023/05/05
3417,16,110,43,1610,2023/05/05
3418,15,20,9,9524,2023/05/05
3419,5,180,44,3410,2023/05/05
3420,9,30,36,1434,2023/05/05
3421,17,150,15,9801,2023/05/05
3422,1,170,3,6893,2023/05/05
3423,8,170,5,6725,2023/05/05
3424,1,10,29,7112,2023/05/06
3425,4,90,11,9940,2023/05/06
3426,9,120,34,4249,2023/05/06
3427,14,90,17,6821,2023/05/06
3428,19,160,43,2990,2023/05/06
3429,13,100,49,6663,2023/05/06
3430,9,140,34,2135,2023/05/06
3431,11,200,31,5769,2023/05/06
3432,16,70,46,4224,2023/05/06
3433,11,100,6,4956,2023/05/06
3434,15,40,13,1098,2023/05/06
3435,1,190,21,263,2023/05/06
3436,14,130,22,157,2023/05/06
3437,4,50,3,8581,2023/05/06
3438,4,30,41,3701,2023/05/06
3439,1,30,37,1338,2023/05/06
3440,5,30,41,505,2023/05/06
3441,7,30,37,6626,2023/05/06
3442,1,100,47,7922,2023/05/06
3443,10,30,18,8102,2023/05/06
3444,2,160,16,1261,2023/05/06
3445,12,80,18,9799,2023/05/06
3446,15,140,1,84,2023/05/06
3447,1,90,7,2645,2023/05/06
3448,13,160,20,3529,2023/05/06
3449,4,60,7,6679,2023/05/07
3450,20,30,37,9438,2023/05/07
3451,9,110,8,9877,2023/05/07
3452,16,110,42,8743,2023/05/07
3453,12,120,3,7046,2023/05/07
3454,13,160,44,6552,2023/05/07
3455,16,140,32,5407,2023/05/07
3456,16,10,47,5061,2023/05/07
3457,2,60,25,8979,2023/05/07
3458,17,70,44,3896,2023/05/07
3459,9,150,33,418,2023/05/07
3460,8,60,16,4986,2023/05/07
3461,17,200,6,8426,2023/05/07
3462,20,160,38,4771,2023/05/07
3463,8,170,33,2295,2023/05/07
3464,12,190,11,4868,2023/05/07
3465,11,150,9,9935,2023/05/07
3466,18,150,20,9150,2023/05/07
3467,19,150,32,9219,2023/05/07
3468,16,10,26,7096,2023/05/07
3469,4,90,30,4977,2023/05/07
3470,19,200,31,82,2023/05/07
3471,1,70,19,3505,2023/05/07
3472,6,140,29,827,2023/05/07
3473,8,120,28,9386,2023/05/07
3474,11,120,40,8575,2023/05/07
3475,6,90,22,3064,2023/05/07
3476,17,20,45,9398,2023/05/07
3477,4,80,49,3928,2023/05/07
3478,17,150,42,4419,2023/05/07
3479,16,200,17,4640,2023/05/07
3480,17,200,31,9723,2023/05/07
3481,7,30,10,6819,2023/05/07
3482,16,70,23,3760,2023/05/07
3483,7,100,33,5244,2023/05/08
3484,6,140,27,547,2023/05/08
3485,2,90,36,5286,2023/05/08
3486,14,30,22,2740,2023/05/08
3487,12,190,5,3428,2023/05/08
3488,14,10,31,7224,2023/05/08
3489,6,40,44,7708,2023/05/08
3490,14,10,33,8913,2023/05/08
3491,18,180,13,4047,2023/05/08
3492,8,50,13,2200,2023/05/08
3493,18,120,17,6064,2023/05/08
3494,14,50,11,8569,2023/05/08
3495,2,150,30,6836,2023/05/08
3496,10,140,49,6714,2023/05/08
3497,8,20,4,3871,2023/05/08
3498,11,130,5,6914,2023/05/08
3499,12,200,29,4429,2023/05/08
3500,17,100,6,8983,2023/05/08
3501,16,170,2,1688,2023/05/09
3502,15,180,37,5578,2023/05/09
3503,4,30,2,5762,2023/05/09
3504,15,130,1,1223,2023/05/09
3505,4,160,25,5959,2023/05/09
3506,13,90,14,8207,2023/05/09
3507,18,60,39,340,2023/05/09
3508,2,80,38,1812,2023/05/09
3509,16,80,29,9304,2023/05/09
3510,20,170,14,3100,2023/05/09
3511,9,120,7,268,2023/05/09
3512,10,20,24,100,2023/05/09
3513,1,60,12,945,2023/05/09
3514,12,150,41,7805,2023/05/09
3515,12,180,45,2774,2023/05/09
3516,18,30,33,2290,2023/05/09
3517,13,30,34,7283,2023/05/09
3518,14,110,25,9025,2023/05/09
3519,20,30,17,483,2023/05/09
3520,5,110,46,1045,2023/05/09
3521,1,110,38,7447,2023/05/09
3522,4,190,16,6634,2023/05/09
3523,3,70,17,5264,2023/05/09
3524,9,100,32,8557,2023/05/09
3525,9,120,39,8436,2023/05/09
3526,5,100,33,3817,2023/05/09
3527,9,150,25,5749,2023/05/09
3528,17,40,23,6531,2023/05/09
3529,20,180,33,9613,2023/05/10
3530,4,20,9,4670,2023/05/10
3531,16,50,29,8313,2023/05/10
3532,20,30,15,1692,2023/05/10
3533,20,50,48,5653,2023/05/10
3534,16,120,34,697,2023/05/10
3535,11,180,43,5382,2023/05/10
3536,15,120,35,950,2023/05/10
3537,18,140,30,626,2023/05/10
3538,13,30,38,5676,2023/05/10
3539,11,170,10,2693,2023/05/10
3540,20,150,2,4266,2023/05/10
3541,20,190,13,1788,2023/05/10
3542,15,20,23,6815,2023/05/10
3543,1,190,32,8153,2023/05/10
3544,14,90,27,1130,2023/05/10
3545,7,170,45,1471,2023/05/10
3546,17,50,1,6233,2023/05/10
3547,18,50,29,4841,2023/05/10
3548,13,170,31,3339,2023/05/10
3549,3,20,38,4753,2023/05/10
3550,7,120,25,8048,2023/05/10
3551,2,90,29,8213,2023/05/10
3552,14,190,26,4796,2023/05/10
3553,13,100,29,886,2023/05/10
3554,5,150,6,2954,2023/05/10
3555,10,70,5,5038,2023/05/10
3556,3,40,42,5667,2023/05/10
3557,17,120,10,3338,2023/05/10
3558,16,40,11,5169,2023/05/10
3559,4,160,33,1728,2023/05/10
3560,19,50,24,2184,2023/05/11
3561,18,130,36,8002,2023/05/11
3562,17,100,22,9022,2023/05/11
3563,4,100,26,555,2023/05/11
3564,11,50,34,4625,2023/05/11
3565,13,50,22,4238,2023/05/11
3566,9,10,15,6940,2023/05/11
3567,13,60,12,8779,2023/05/11
3568,3,40,3,4852,2023/05/11
3569,15,80,40,5169,2023/05/11
3570,17,140,36,7537,2023/05/11
3571,6,100,48,2063,2023/05/11
3572,1,50,15,2619,2023/05/11
3573,15,120,47,5631,2023/05/11
3574,10,180,13,8953,2023/05/11
3575,5,70,3,8266,2023/05/11
3576,13,130,34,7966,2023/05/11
3577,19,130,6,3200,2023/05/11
3578,16,110,25,2661,2023/05/11
3579,5,120,26,1609,2023/05/11
3580,19,40,20,1326,2023/05/11
3581,15,50,3,1808,2023/05/11
3582,17,90,27,7907,2023/05/11
3583,16,50,13,7939,2023/05/11
3584,20,170,33,2490,2023/05/11
3585,8,190,7,3497,2023/05/11
3586,4,10,25,6955,2023/05/11
3587,10,80,12,2980,2023/05/11
3588,17,70,49,2164,2023/05/11
3589,6,160,49,6004,2023/05/11
3590,18,60,4,4540,2023/05/11
3591,1,70,13,5676,2023/05/12
3592,19,20,35,1461,2023/05/12
3593,3,20,14,9532,2023/05/12
3594,10,200,30,7996,2023/05/12
3595,11,190,7,9927,2023/05/12
3596,4,80,15,7943,2023/05/12
3597,17,160,16,4488,2023/05/12
3598,5,50,43,7934,2023/05/12
3599,18,200,13,1407,2023/05/12
3600,20,190,45,3379,2023/05/12
3601,5,40,45,7240,2023/05/12
3602,20,140,36,1428,2023/05/12
3603,1,180,48,3690,2023/05/12
3604,17,50,38,5003,2023/05/12
3605,13,140,24,9374,2023/05/12
3606,3,120,15,2616,2023/05/12
3607,6,60,16,5186,2023/05/12
3608,3,130,4,6421,2023/05/12
3609,17,160,40,9356,2023/05/12
3610,9,30,26,9106,2023/05/12
3611,3,10,29,7471,2023/05/12
3612,17,130,29,2915,2023/05/12
3613,3,180,28,4692,2023/05/12
3614,8,160,35,4244,2023/05/12
3615,20,180,4,3543,2023/05/12
3616,11,180,15,2167,2023/05/12
3617,8,40,27,4045,2023/05/12
3618,10,20,37,8963,2023/05/13
3619,9,60,12,4747,2023/05/13
3620,15,190,24,7242,2023/05/13
3621,9,100,34,1810,2023/05/13
3622,13,70,38,1348,2023/05/13
3623,19,90,38,822,2023/05/13
3624,3,180,1,9359,2023/05/13
3625,17,80,25,6073,2023/05/13
3626,5,70,34,5203,2023/05/13
3627,11,200,43,3270,2023/05/13
3628,19,10,3,3921,2023/05/13
3629,1,50,36,3429,2023/05/13
3630,18,50,29,3794,2023/05/13
3631,16,170,35,5375,2023/05/13
3632,8,160,49,7891,2023/05/13
3633,4,100,32,1376,2023/05/13
3634,4,50,8,2514,2023/05/13
3635,2,40,8,2618,2023/05/13
3636,3,200,20,8279,2023/05/13
3637,19,40,14,8989,2023/05/13
3638,7,80,35,84,2023/05/13
3639,1,30,17,7470,2023/05/13
3640,20,120,11,5124,2023/05/13
3641,3,90,49,6942,2023/05/13
3642,17,90,34,6326,2023/05/13
3643,1,30,29,7209,2023/05/13
3644,15,30,15,9616,2023/05/13
3645,20,90,6,8801,2023/05/13
3646,10,200,33,2546,2023/05/13
3647,20,90,5,5001,2023/05/14
3648,6,10,4,9695,2023/05/14
3649,4,100,18,941,2023/05/14
3650,11,130,44,6916,2023/05/14
3651,12,140,11,418,2023/05/14
3652,5,110,40,1535,2023/05/14
3653,9,180,47,1834,2023/05/14
3654,15,110,32,9490,2023/05/14
3655,12,50,2,9540,2023/05/14
3656,13,60,6,334,2023/05/14
3657,4,180,46,4392,2023/05/14
3658,16,170,18,9332,2023/05/14
3659,12,50,49,4645,2023/05/14
3660,6,80,5,8990,2023/05/14
3661,11,30,16,9192,2023/05/14
3662,10,70,7,2471,2023/05/14
3663,5,140,15,7765,2023/05/14
3664,7,150,32,2410,2023/05/14
3665,13,70,13,6693,2023/05/14
3666,18,140,19,3829,2023/05/14
3667,12,100,31,1351,2023/05/14
3668,12,150,49,1343,2023/05/14
3669,9,190,24,1056,2023/05/14
3670,16,110,33,7645,2023/05/14
3671,2,100,21,6898,2023/05/14
3672,5,130,27,7097,2023/05/14
3673,7,170,34,2849,2023/05/14
3674,2,110,36,4543,2023/05/14
3675,12,200,41,938,2023/05/14
3676,18,140,42,3760,2023/05/14
3677,19,40,26,1455,2023/05/14
3678,13,170,31,2528,2023/05/15
3679,18,10,4,5547,2023/05/15
3680,20,130,20,1509,2023/05/15
3681,9,50,26,2192,2023/05/15
3682,12,180,8,317,2023/05/15
3683,3,150,43,1654,2023/05/15
3684,20,150,36,8338,2023/05/15
3685,7,20,6,2749,2023/05/15
3686,5,160,39,2655,2023/05/15
3687,10,20,13,2830,2023/05/15
3688,11,150,3,6259,2023/05/15
3689,6,120,47,4653,2023/05/15
3690,19,40,5,3672,2023/05/15
3691,7,140,3,2309,2023/05/15
3692,10,150,43,5800,2023/05/15
3693,19,150,33,293,2023/05/15
3694,18,150,17,2119,2023/05/15
3695,8,180,47,4824,2023/05/15
3696,5,150,9,5477,2023/05/15
3697,7,200,41,9333,2023/05/15
3698,1,30,4,8630,2023/05/15
3699,2,120,12,5602,2023/05/15
3700,4,80,25,1661,2023/05/15
3701,8,70,10,145,2023/05/15
3702,12,160,19,508,2023/05/15
3703,4,100,5,1317,2023/05/15
3704,7,80,31,5465,2023/05/15
3705,16,110,13,2140,2023/05/15
3706,8,90,21,7865,2023/05/15
3707,14,150,11,870,2023/05/16
3708,15,10,36,470,2023/05/16
3709,6,170,9,9965,2023/05/16
3710,14,200,21,2042,2023/05/16
3711,7,100,3,7554,2023/05/16
3712,1,140,6,9396,2023/05/16
3713,5,50,49,3594,2023/05/16
3714,3,40,41,96,2023/05/16
3715,1,30,7,2578,2023/05/16
3716,11,130,18,7414,2023/05/16
3717,20,150,25,4441,2023/05/16
3718,17,110,32,1919,2023/05/16
3719,20,110,48,2946,2023/05/16
3720,15,180,48,1010,2023/05/16
3721,7,200,45,2603,2023/05/16
3722,18,200,3,5265,2023/05/16
3723,9,10,18,9022,2023/05/16
3724,12,100,12,9658,2023/05/16
3725,18,130,41,7236,2023/05/16
3726,6,50,25,502,2023/05/16
3727,17,40,26,1556,2023/05/16
3728,9,50,45,9644,2023/05/16
3729,8,20,39,6605,2023/05/16
3730,15,100,4,5419,2023/05/16
3731,11,130,11,9825,2023/05/16
3732,6,140,42,680,2023/05/16
3733,2,10,33,836,2023/05/16
3734,6,140,9,1463,2023/05/16
3735,18,40,33,9497,2023/05/16
3736,6,160,26,2532,2023/05/16
3737,17,80,10,9755,2023/05/17
3738,7,100,6,8660,2023/05/17
3739,16,30,36,3377,2023/05/17
3740,4,200,17,3347,2023/05/17
3741,15,20,21,306,2023/05/17
3742,7,150,24,6927,2023/05/17
3743,19,160,43,8487,2023/05/17
3744,6,140,7,6412,2023/05/17
3745,19,140,36,4562,2023/05/17
3746,5,20,40,18,2023/05/17
3747,7,130,3,7967,2023/05/17
3748,6,90,23,1221,2023/05/17
3749,17,170,47,6377,2023/05/17
3750,13,140,11,347,2023/05/17
3751,2,170,39,7577,2023/05/17
3752,11,10,21,1917,2023/05/17
3753,20,160,8,9296,2023/05/17
3754,12,40,45,6176,2023/05/17
3755,4,170,37,1995,2023/05/17
3756,17,190,10,1226,2023/05/17
3757,4,40,28,7607,2023/05/17
3758,18,80,6,447,2023/05/17
3759,2,160,41,6560,2023/05/17
3760,13,50,36,4983,2023/05/17
3761,19,90,12,2705,2023/05/17
3762,18,180,42,8266,2023/05/17
3763,19,100,13,8192,2023/05/17
3764,8,10,30,6762,2023/05/17
3765,2,110,28,3842,2023/05/18
3766,2,90,2,1944,2023/05/18
3767,19,180,24,1266,2023/05/18
3768,10,110,10,3402,2023/05/18
3769,15,120,15,77,2023/05/18
3770,15,180,48,3672,2023/05/18
3771,12,130,24,3558,2023/05/18
3772,6,150,17,8043,2023/05/18
3773,18,160,17,9701,2023/05/18
3774,4,170,43,4562,2023/05/18
3775,20,60,38,7619,2023/05/18
3776,8,90,33,5032,2023/05/18
3777,17,110,11,62,2023/05/18
3778,19,50,13,4240,2023/05/18
3779,16,80,41,8139,2023/05/18
3780,9,30,40,7680,2023/05/18
3781,15,110,19,7727,2023/05/18
3782,7,120,19,8146,2023/05/18
3783,8,150,31,4409,2023/05/18
3784,2,200,43,8191,2023/05/18
3785,20,40,15,1347,2023/05/18
3786,9,20,49,7824,2023/05/19
3787,3,60,37,6037,2023/05/19
3788,6,20,28,9388,2023/05/19
3789,13,40,28,6598,2023/05/19
3790,4,100,33,6391,2023/05/19
3791,9,40,40,7568,2023/05/19
3792,17,10,29,8927,2023/05/19
3793,13,50,42,6713,2023/05/19
3794,11,80,44,8151,2023/05/19
3795,19,130,16,5727,2023/05/19
3796,17,170,44,9186,2023/05/19
3797,19,190,33,377,2023/05/19
3798,8,40,16,2649,2023/05/19
3799,1,70,9,8192,2023/05/19
3800,15,30,17,4175,2023/05/19
3801,19,180,38,97,2023/05/19
3802,1,160,43,8833,2023/05/19
3803,2,50,45,776,2023/05/19
3804,2,40,8,3246,2023/05/19
3805,12,80,21,3498,2023/05/19
3806,17,150,42,4883,2023/05/19
3807,11,140,4,66,2023/05/19
3808,17,150,28,4400,2023/05/19
3809,20,50,41,2170,2023/05/19
3810,7,100,45,6247,2023/05/19
3811,16,190,16,2082,2023/05/19
3812,19,30,7,9503,2023/05/19
3813,13,110,14,6431,2023/05/19
3814,2,40,25,6320,2023/05/19
3815,4,200,15,8575,2023/05/19
3816,7,150,19,5646,2023/05/19
3817,9,160,12,4408,2023/05/20
3818,19,20,13,2654,2023/05/20
3819,2,180,2,1494,2023/05/20
3820,13,170,44,731,2023/05/20
3821,1,180,16,3509,2023/05/20
3822,13,130,23,2989,2023/05/20
3823,11,70,40,5710,2023/05/20
3824,2,90,28,8748,2023/05/20
3825,4,60,9,3155,2023/05/20
3826,19,40,28,2533,2023/05/20
3827,12,80,30,2202,2023/05/20
3828,6,60,11,1196,2023/05/20
3829,4,180,20,1614,2023/05/20
3830,12,10,21,4176,2023/05/20
3831,19,100,43,914,2023/05/20
3832,4,50,31,6172,2023/05/20
3833,12,40,43,4064,2023/05/20
3834,10,110,24,5280,2023/05/20
3835,8,150,35,2433,2023/05/20
3836,11,80,48,2139,2023/05/20
3837,6,60,38,7069,2023/05/20
3838,5,40,18,724,2023/05/20
3839,7,190,27,5554,2023/05/20
3840,18,20,13,5638,2023/05/20
3841,4,50,35,3512,2023/05/20
3842,9,80,17,7005,2023/05/20
3843,13,90,21,6164,2023/05/21
3844,8,170,32,1324,2023/05/21
3845,10,140,12,9897,2023/05/21
3846,15,30,38,7520,2023/05/21
3847,11,50,32,8498,2023/05/21
3848,5,160,49,2163,2023/05/21
3849,5,120,17,2447,2023/05/21
3850,13,40,31,7901,2023/05/21
3851,6,90,19,5102,2023/05/21
3852,9,170,41,3601,2023/05/21
3853,11,80,40,5582,2023/05/21
3854,12,170,15,2830,2023/05/21
3855,1,120,34,886,2023/05/21
3856,1,100,24,5277,2023/05/21
3857,2,10,34,7250,2023/05/21
3858,11,160,18,5503,2023/05/21
3859,9,30,1,4859,2023/05/21
3860,19,160,47,250,2023/05/21
3861,5,70,24,4298,2023/05/21
3862,7,20,19,6878,2023/05/21
3863,1,30,43,6278,2023/05/21
3864,6,130,12,4520,2023/05/21
3865,16,160,37,1353,2023/05/21
3866,5,120,45,3633,2023/05/21
3867,17,200,32,2478,2023/05/21
3868,10,180,15,692,2023/05/21
3869,19,200,16,4398,2023/05/21
3870,19,30,11,4515,2023/05/22
3871,15,120,47,1266,2023/05/22
3872,17,100,30,9868,2023/05/22
3873,3,190,9,512,2023/05/22
3874,18,170,5,3601,2023/05/22
3875,5,190,13,8672,2023/05/22
3876,17,40,45,7631,2023/05/22
3877,20,180,20,6760,2023/05/22
3878,19,60,28,9922,2023/05/22
3879,12,60,4,8385,2023/05/22
3880,3,50,15,5319,2023/05/22
3881,13,60,14,6616,2023/05/22
3882,7,160,38,2153,2023/05/22
3883,6,110,7,6958,2023/05/22
3884,9,60,17,1097,2023/05/22
3885,13,60,23,8197,2023/05/22
3886,16,200,8,1877,2023/05/22
3887,19,80,22,4296,2023/05/22
3888,6,10,37,8785,2023/05/22
3889,6,160,33,2086,2023/05/22
3890,14,120,42,4651,2023/05/22
3891,12,180,14,1831,2023/05/22
3892,18,80,22,8723,2023/05/22
3893,9,40,10,3644,2023/05/22
3894,9,120,30,9151,2023/05/22
3895,1,50,33,9452,2023/05/22
3896,3,80,37,1500,2023/05/22
3897,9,70,32,9407,2023/05/22
3898,3,110,22,5881,2023/05/22
3899,12,70,22,9900,2023/05/22
3900,12,150,34,6845,2023/05/22
3901,20,170,17,4498,2023/05/22
3902,14,40,4,9260,2023/05/22
3903,17,70,35,480,2023/05/22
3904,9,100,39,4399,2023/05/22
3905,11,50,6,8735,2023/05/23
3906,7,200,49,7986,2023/05/23
3907,1,10,46,3015,2023/05/23
3908,7,30,10,6062,2023/05/23
3909,4,200,27,6965,2023/05/23
3910,11,10,10,3279,2023/05/23
3911,20,80,20,4015,2023/05/23
3912,14,170,11,9068,2023/05/23
3913,13,70,10,5595,2023/05/23
3914,15,40,2,2253,2023/05/23
3915,2,50,35,7710,2023/05/23
3916,12,100,12,5213,2023/05/23
3917,9,190,42,759,2023/05/23
3918,8,90,47,253,2023/05/23
3919,4,130,36,2690,2023/05/23
3920,15,180,32,1200,2023/05/23
3921,18,10,40,4629,2023/05/23
3922,6,10,7,1805,2023/05/23
3923,1,180,36,1541,2023/05/23
3924,9,150,8,1501,2023/05/23
3925,17,180,2,7728,2023/05/23
3926,9,110,42,5390,2023/05/23
3927,2,90,16,5885,2023/05/24
3928,14,150,46,10,2023/05/24
3929,4,20,35,9808,2023/05/24
3930,10,130,29,2643,2023/05/24
3931,11,10,34,9274,2023/05/24
3932,20,110,14,5642,2023/05/24
3933,12,30,29,8208,2023/05/24
3934,19,100,23,5627,2023/05/24
3935,19,160,20,3748,2023/05/24
3936,20,150,38,4535,2023/05/24
3937,2,80,42,9920,2023/05/24
3938,10,40,37,149,2023/05/24
3939,20,40,18,8430,2023/05/24
3940,5,200,39,6606,2023/05/25
3941,2,20,18,1074,2023/05/25
3942,1,70,2,4389,2023/05/25
3943,5,200,20,5696,2023/05/25
3944,3,200,20,1926,2023/05/25
3945,12,190,5,5358,2023/05/25
3946,8,100,43,3906,2023/05/25
3947,19,20,12,7241,2023/05/25
3948,20,40,20,8540,2023/05/25
3949,4,170,31,7822,2023/05/25
3950,18,80,10,6149,2023/05/25
3951,16,180,31,2660,2023/05/25
3952,16,190,33,6200,2023/05/25
3953,14,70,3,5907,2023/05/25
3954,11,80,35,6149,2023/05/25
3955,11,140,41,4149,2023/05/25
3956,4,70,5,5508,2023/05/25
3957,6,70,24,7045,2023/05/25
3958,19,160,31,9165,2023/05/25
3959,10,70,19,6734,2023/05/25
3960,13,10,27,6246,2023/05/25
3961,8,100,22,2053,2023/05/25
3962,12,110,24,9242,2023/05/25
3963,20,40,42,9769,2023/05/25
3964,4,100,6,8244,2023/05/26
3965,5,140,27,9154,2023/05/26
3966,4,90,47,4809,2023/05/26
3967,8,160,4,6375,2023/05/26
3968,3,130,5,9300,2023/05/26
3969,7,20,9,398,2023/05/26
3970,20,10,6,579,2023/05/26
3971,17,90,40,919,2023/05/26
3972,7,90,8,4849,2023/05/26
3973,17,30,5,8987,2023/05/26
3974,19,80,10,4957,2023/05/26
3975,15,50,25,201,2023/05/26
3976,1,200,29,9506,2023/05/26
3977,15,180,34,5839,2023/05/26
3978,19,140,49,6952,2023/05/26
3979,11,60,33,2657,2023/05/26
3980,20,110,5,3146,2023/05/26
3981,5,180,24,9202,2023/05/26
3982,5,190,29,6898,2023/05/26
3983,10,90,26,474,2023/05/26
3984,17,60,26,6919,2023/05/26
3985,13,100,9,4294,2023/05/26
3986,6,170,20,8639,2023/05/26
3987,16,110,36,5106,2023/05/26
3988,7,70,45,5664,2023/05/26
3989,11,20,49,2387,2023/05/26
3990,7,40,44,5940,2023/05/26
3991,2,130,49,2931,2023/05/26
3992,16,20,36,1233,2023/05/26
3993,18,100,18,808,2023/05/26
3994,1,150,30,7218,2023/05/26
3995,18,150,8,5117,2023/05/26
3996,10,40,38,3432,2023/05/26
3997,17,10,35,9930,2023/05/26
3998,20,160,13,1960,2023/05/26
3999,14,40,30,2858,2023/05/27
4000,16,170,10,9504,2023/05/27
4001,5,140,15,38,2023/05/27
4002,1,70,45,2216,2023/05/27
4003,7,170,22,9560,2023/05/27
4004,20,90,15,9601,2023/05/27
4005,13,140,43,5904,2023/05/27
4006,6,50,49,5297,2023/05/27
4007,17,170,8,6521,2023/05/27
4008,19,200,16,1968,2023/05/27
4009,11,40,1,2141,2023/05/27
4010,13,100,6,3347,2023/05/27
4011,17,110,33,1466,2023/05/27
4012,4,60,7,5195,2023/05/27
4013,16,90,36,4453,2023/05/27
4014,6,110,2,7964,2023/05/27
4015,16,130,13,9983,2023/05/27
4016,14,190,30,7522,2023/05/27
4017,20,30,1,5812,2023/05/27
4018,13,190,6,7048,2023/05/27
4019,9,110,20,4682,2023/05/27
4020,17,100,18,1691,2023/05/27
4021,17,30,27,923,2023/05/27
4022,17,10,17,8092,2023/05/28
4023,17,200,48,8977,2023/05/28
4024,17,30,7,6561,2023/05/28
4025,18,190,3,5948,2023/05/28
